'CardName', 'Timespan', 'Edition', 'Current Price', 'Minimum in Epoch', 'Date of Epoch Min', 'Percent change Current Price from Epoch Min', 'Standard Dev'
Badlands,THREE_MONTHS,LEB,1975.0,1975.0,2021-06-14 01:15:18,0.0,0.0
Badlands,ONE_YEAR,LEB,1975.0,1495.0,2020-07-28 01:15:27,32.11,237.638
Badlands,TWO_YEARS,LEB,1975.0,900.0,2019-09-07 01:17:07,119.44,534.206
Badlands,ALL_TIME,LEB,1975.0,427.48,2012-06-09 19:00:00,362.01,586.436
Wheel of Fortune,ONE_MONTH,3ED,399.99,385.24,2021-06-25 01:15:40,3.83,5.441
Wheel of Fortune,THREE_MONTHS,3ED,399.99,385.24,2021-06-25 01:15:40,3.83,41.149
Wheel of Fortune,ONE_YEAR,3ED,399.99,213.99,2020-07-09 01:16:09,86.92,196.604
Wheel of Fortune,TWO_YEARS,3ED,399.99,93.95,2019-09-13 01:17:22,325.75,190.385
Wheel of Fortune,ALL_TIME,3ED,399.99,9.07,2012-09-11 19:00:00,4310.03,126.523
Wheel of Fortune,ONE_MONTH,3ED,399.99,385.24,2021-06-25 01:15:40,3.83,5.441
Wheel of Fortune,THREE_MONTHS,3ED,399.99,385.24,2021-06-25 01:15:40,3.83,41.149
Wheel of Fortune,ONE_YEAR,3ED,399.99,213.99,2020-07-09 01:16:09,86.92,196.604
Wheel of Fortune,TWO_YEARS,3ED,399.99,93.95,2019-09-13 01:17:22,325.75,190.385
Wheel of Fortune,ALL_TIME,3ED,399.99,9.07,2012-09-11 19:00:00,4310.03,126.523
Wheel of Fortune,ONE_MONTH,2ED,1287.54,1287.54,2021-07-02 01:16:43,0.0,42.329
Wheel of Fortune,THREE_MONTHS,2ED,1287.54,1287.54,2021-07-02 01:16:43,0.0,216.955
Wheel of Fortune,ONE_YEAR,2ED,1287.54,300.0,2020-08-22 01:15:00,329.18,796.962
Wheel of Fortune,TWO_YEARS,2ED,1287.54,201.0,2019-10-09 01:15:18,540.57,712.495
Wheel of Fortune,ALL_TIME,2ED,1287.54,20.99,2013-03-08 18:00:00,6034.06,439.65
Wheel of Fortune,ONE_MONTH,2ED,1287.54,1287.54,2021-07-02 01:16:43,0.0,42.329
Wheel of Fortune,THREE_MONTHS,2ED,1287.54,1287.54,2021-07-02 01:16:43,0.0,216.955
Wheel of Fortune,ONE_YEAR,2ED,1287.54,300.0,2020-08-22 01:15:00,329.18,796.962
Wheel of Fortune,TWO_YEARS,2ED,1287.54,201.0,2019-10-09 01:15:18,540.57,712.495
Wheel of Fortune,ALL_TIME,2ED,1287.54,20.99,2013-03-08 18:00:00,6034.06,439.65
Wheel of Fortune,ONE_MONTH,LEB,3959.99,3959.99,2021-06-09 01:14:50,0.0,0.0
Wheel of Fortune,THREE_MONTHS,LEB,3959.99,3959.99,2021-04-28 01:14:05,0.0,0.0
Wheel of Fortune,ONE_YEAR,LEB,3959.99,1199.99,2020-07-09 01:17:21,230.0,1180.203
Wheel of Fortune,TWO_YEARS,LEB,3959.99,837.49,2019-08-13 01:15:06,372.84,932.815
Wheel of Fortune,ALL_TIME,LEB,3959.99,171.22,2012-09-04 19:00:00,2212.81,672.479
Wheel of Fortune,ONE_YEAR,LEA,2424.24,2199.99,2020-09-21 00:16:54,10.19,49.114
Wheel of Fortune,TWO_YEARS,LEA,2424.24,2175.0,2020-05-31 01:15:05,11.46,91.527
Wheel of Fortune,ALL_TIME,LEA,2424.24,359.62,2014-12-02 18:00:00,574.11,1005.465
Wheel of Fortune,ALL_TIME,,93.84,49.2,2013-06-27 19:00:00,90.73,13.884
Wheel of Fortune,ALL_TIME,,93.84,49.2,2013-06-27 19:00:00,90.73,13.884
Taiga,ONE_MONTH,3ED,449.99,445.0,2021-06-10 01:15:15,1.12,1.378
Taiga,THREE_MONTHS,3ED,449.99,426.72,2021-05-06 01:14:12,5.45,5.433
Taiga,ONE_YEAR,3ED,449.99,194.98,2020-07-30 01:16:25,130.79,92.475
Taiga,TWO_YEARS,3ED,449.99,133.74,2020-04-14 01:13:22,236.47,117.954
Taiga,ALL_TIME,3ED,449.99,57.54,2013-01-18 18:00:00,682.05,95.12
Taiga,ONE_MONTH,LEB,4399.5,4399.5,2021-06-09 01:14:50,0.0,0.0
Taiga,THREE_MONTHS,LEB,4399.5,4399.0,2021-05-06 01:14:17,0.01,0.368
Taiga,ONE_YEAR,LEB,4399.5,2419.99,2020-07-30 01:15:11,81.8,889.698
Taiga,TWO_YEARS,LEB,4399.5,619.26,2019-09-01 01:18:08,610.44,967.459
Taiga,ALL_TIME,LEB,4399.5,400.0,2013-12-05 18:00:00,999.87,873.455
Taiga,ONE_MONTH,LEB,4399.5,4399.5,2021-06-09 01:14:50,0.0,0.0
Taiga,THREE_MONTHS,LEB,4399.5,4399.0,2021-05-06 01:14:17,0.01,0.368
Taiga,ONE_YEAR,LEB,4399.5,2419.99,2020-07-30 01:15:11,81.8,889.698
Taiga,TWO_YEARS,LEB,4399.5,619.26,2019-09-01 01:18:08,610.44,967.459
Taiga,ALL_TIME,LEB,4399.5,400.0,2013-12-05 18:00:00,999.87,873.455
Taiga,ONE_YEAR,LEA,1999.99,1650.0,2020-07-22 01:15:57,21.21,128.74
Taiga,TWO_YEARS,LEA,1999.99,880.17,2019-07-25 01:12:48,127.23,856.99
Taiga,ALL_TIME,LEA,1999.99,500.0,2012-12-26 18:00:00,300.0,1001.96
Taiga,ONE_YEAR,LEA,1999.99,1650.0,2020-07-22 01:15:57,21.21,128.74
Taiga,TWO_YEARS,LEA,1999.99,880.17,2019-07-25 01:12:48,127.23,856.99
Taiga,ALL_TIME,LEA,1999.99,500.0,2012-12-26 18:00:00,300.0,1001.96
Taiga,ONE_MONTH,2ED,900.0,849.99,2021-06-09 01:14:47,5.88,12.042
Taiga,THREE_MONTHS,2ED,900.0,849.99,2021-05-22 01:14:51,5.88,15.523
Taiga,ONE_YEAR,2ED,900.0,316.2,2020-08-17 01:14:39,184.63,220.318
Taiga,TWO_YEARS,2ED,900.0,283.49,2019-09-11 01:15:49,217.47,193.698
Taiga,ALL_TIME,2ED,900.0,94.59,2013-01-07 18:00:00,851.47,172.485
Taiga,ONE_MONTH,2ED,900.0,849.99,2021-06-09 01:14:47,5.88,12.042
Taiga,THREE_MONTHS,2ED,900.0,849.99,2021-05-22 01:14:51,5.88,15.523
Taiga,ONE_YEAR,2ED,900.0,316.2,2020-08-17 01:14:39,184.63,220.318
Taiga,TWO_YEARS,2ED,900.0,283.49,2019-09-11 01:15:49,217.47,193.698
Taiga,ALL_TIME,2ED,900.0,94.59,2013-01-07 18:00:00,851.47,172.485
Grim Monolith,ONE_MONTH,ULG,356.76,354.0,2021-07-01 01:15:27,0.78,7.332
Grim Monolith,THREE_MONTHS,ULG,356.76,354.0,2021-07-01 01:15:27,0.78,31.445
Grim Monolith,ONE_YEAR,ULG,356.76,215.97,2020-08-02 01:09:12,65.19,81.849
Grim Monolith,TWO_YEARS,ULG,356.76,124.81,2020-02-09 01:08:14,185.84,103.082
Grim Monolith,ALL_TIME,ULG,356.76,20.88,2013-12-01 18:00:00,1608.62,100.109
City of Traitors,ONE_MONTH,EXO,337.2,331.99,2021-06-29 01:15:31,1.57,6.35
City of Traitors,THREE_MONTHS,EXO,337.2,331.99,2021-06-29 01:15:31,1.57,17.946
City of Traitors,ONE_YEAR,EXO,337.2,150.0,2020-07-25 01:09:34,124.8,105.591
City of Traitors,TWO_YEARS,EXO,337.2,118.38,2020-03-28 02:08:44,184.85,94.492
City of Traitors,ALL_TIME,EXO,337.2,28.16,2012-09-16 19:00:00,1097.44,90.172
Ravages of War,ONE_MONTH,PTK,1399.99,1399.99,2021-06-09 01:14:06,0.0,0.0
Ravages of War,THREE_MONTHS,PTK,1399.99,256.05,2021-04-11 01:14:48,446.76,591.93
Ravages of War,ONE_YEAR,PTK,1399.99,181.23,2020-07-22 01:17:29,672.49,905.235
Ravages of War,TWO_YEARS,PTK,1399.99,179.99,2020-03-04 01:14:14,677.82,679.525
Ravages of War,ALL_TIME,PTK,1399.99,149.95,2012-06-16 19:00:00,833.64,576.958
Ravages of War,ONE_MONTH,PTK,1399.99,1399.99,2021-06-09 01:14:06,0.0,0.0
Ravages of War,THREE_MONTHS,PTK,1399.99,256.05,2021-04-11 01:14:48,446.76,591.93
Ravages of War,ONE_YEAR,PTK,1399.99,181.23,2020-07-22 01:17:29,672.49,905.235
Ravages of War,TWO_YEARS,PTK,1399.99,179.99,2020-03-04 01:14:14,677.82,679.525
Ravages of War,ALL_TIME,PTK,1399.99,149.95,2012-06-16 19:00:00,833.64,576.958
Scrubland,ONE_MONTH,2ED,879.99,700.0,2021-06-09 01:14:47,25.71,60.806
Scrubland,THREE_MONTHS,2ED,879.99,625.0,2021-04-10 01:15:26,40.8,137.45
Scrubland,ONE_YEAR,2ED,879.99,369.76,2020-07-15 01:15:57,137.99,330.636
Scrubland,TWO_YEARS,2ED,879.99,240.09,2020-04-28 01:15:19,266.53,271.462
Scrubland,ALL_TIME,2ED,879.99,88.17,2013-03-27 19:00:00,898.06,192.819
Scrubland,ONE_MONTH,2ED,879.99,700.0,2021-06-09 01:14:47,25.71,60.806
Scrubland,THREE_MONTHS,2ED,879.99,625.0,2021-04-10 01:15:26,40.8,137.45
Scrubland,ONE_YEAR,2ED,879.99,369.76,2020-07-15 01:15:57,137.99,330.636
Scrubland,TWO_YEARS,2ED,879.99,240.09,2020-04-28 01:15:19,266.53,271.462
Scrubland,ALL_TIME,2ED,879.99,88.17,2013-03-27 19:00:00,898.06,192.819
Scrubland,ONE_MONTH,2ED,879.99,700.0,2021-06-09 01:14:47,25.71,60.806
Scrubland,THREE_MONTHS,2ED,879.99,625.0,2021-04-10 01:15:26,40.8,137.45
Scrubland,ONE_YEAR,2ED,879.99,369.76,2020-07-15 01:15:57,137.99,330.636
Scrubland,TWO_YEARS,2ED,879.99,240.09,2020-04-28 01:15:19,266.53,271.462
Scrubland,ALL_TIME,2ED,879.99,88.17,2013-03-27 19:00:00,898.06,192.819
Scrubland,ONE_MONTH,LEB,2200.0,2200.0,2021-06-09 01:14:50,0.0,0.0
Scrubland,THREE_MONTHS,LEB,2200.0,2200.0,2021-05-31 01:15:21,0.0,0.0
Scrubland,ONE_YEAR,LEB,2200.0,1120.0,2020-10-21 01:21:44,96.43,326.147
Scrubland,TWO_YEARS,LEB,2200.0,965.0,2020-04-28 01:15:07,127.98,271.356
Scrubland,ALL_TIME,LEB,2200.0,494.99,2013-06-07 19:00:00,344.45,392.205
Scrubland,ONE_MONTH,3ED,374.21,374.1,2021-06-29 01:15:55,0.03,9.613
Scrubland,THREE_MONTHS,3ED,374.21,374.1,2021-06-29 01:15:55,0.03,22.152
Scrubland,ONE_YEAR,3ED,374.21,218.86,2020-08-12 01:14:44,70.98,91.636
Scrubland,TWO_YEARS,3ED,374.21,135.0,2020-04-10 01:13:39,177.19,100.604
Scrubland,ALL_TIME,3ED,374.21,60.09,2012-08-14 19:00:00,522.75,84.92
Scrubland,ONE_MONTH,3ED,374.21,374.1,2021-06-29 01:15:55,0.03,9.613
Scrubland,THREE_MONTHS,3ED,374.21,374.1,2021-06-29 01:15:55,0.03,22.152
Scrubland,ONE_YEAR,3ED,374.21,218.86,2020-08-12 01:14:44,70.98,91.636
Scrubland,TWO_YEARS,3ED,374.21,135.0,2020-04-10 01:13:39,177.19,100.604
Scrubland,ALL_TIME,3ED,374.21,60.09,2012-08-14 19:00:00,522.75,84.92
Scrubland,THREE_MONTHS,LEA,5000.0,5000.0,2021-04-10 01:15:30,0.0,0.0
Scrubland,ONE_YEAR,LEA,5000.0,1999.99,2020-07-09 01:16:19,150.0,1289.738
Scrubland,TWO_YEARS,LEA,5000.0,1925.0,2019-08-17 01:14:29,159.74,1025.325
Scrubland,ALL_TIME,LEA,5000.0,734.99,2013-03-06 18:00:00,580.28,921.329
Time Spiral,ONE_MONTH,USG,246.95,246.95,2021-07-02 01:16:08,0.0,1.278
Time Spiral,THREE_MONTHS,USG,246.95,246.95,2021-07-02 01:16:08,0.0,4.699
Time Spiral,ONE_YEAR,USG,246.95,105.26,2020-11-27 01:15:14,134.61,70.61
Time Spiral,TWO_YEARS,USG,246.95,56.49,2020-04-02 01:10:34,337.16,73.95
Time Spiral,ALL_TIME,USG,246.95,17.09,2014-03-10 19:00:00,1345.0,54.433
Tolarian Academy,ONE_MONTH,USG,190.01,190.0,2021-06-18 01:15:19,0.01,4.743
Tolarian Academy,THREE_MONTHS,USG,190.01,190.0,2021-06-18 01:15:19,0.01,15.963
Tolarian Academy,ONE_YEAR,USG,190.01,94.48,2020-07-22 01:12:46,101.11,68.434
Tolarian Academy,TWO_YEARS,USG,190.01,40.42,2020-03-28 02:10:50,370.09,75.078
Tolarian Academy,ALL_TIME,USG,190.01,20.58,2014-12-15 18:00:00,823.28,47.738
Mana Crypt,ONE_MONTH,,383.32,383.32,2021-07-02 01:16:06,0.0,3.369
Mana Crypt,THREE_MONTHS,,383.32,348.05,2021-04-10 01:14:46,10.13,15.201
Mana Crypt,ONE_YEAR,,383.32,285.18,2021-01-15 01:17:56,34.41,45.559
Mana Crypt,TWO_YEARS,,383.32,218.18,2019-12-28 01:17:09,75.69,57.748
Mana Crypt,ALL_TIME,,383.32,79.5,2013-08-07 19:00:00,382.16,78.54
Mana Crypt,ONE_MONTH,,383.32,383.32,2021-07-02 01:16:06,0.0,3.369
Mana Crypt,THREE_MONTHS,,383.32,348.05,2021-04-10 01:14:46,10.13,15.201
Mana Crypt,ONE_YEAR,,383.32,285.18,2021-01-15 01:17:56,34.41,45.559
Mana Crypt,TWO_YEARS,,383.32,218.18,2019-12-28 01:17:09,75.69,57.748
Mana Crypt,ALL_TIME,,383.32,79.5,2013-08-07 19:00:00,382.16,78.54
Mana Crypt,ONE_MONTH,2XM,152.12,150.25,2021-06-30 01:11:15,1.24,1.777
Mana Crypt,THREE_MONTHS,2XM,152.12,150.25,2021-06-30 01:11:15,1.24,5.349
Mana Crypt,ONE_YEAR,2XM,152.12,85.89,2020-07-23 01:29:41,77.11,27.166
Mana Crypt,TWO_YEARS,2XM,152.12,85.89,2020-07-23 01:29:41,77.11,25.568
Mana Crypt,ALL_TIME,2XM,152.12,85.89,2020-07-23 01:29:41,77.11,25.568
Mana Crypt,ONE_MONTH,MB1,154.85,154.85,2021-07-02 01:12:07,0.0,1.635
Mana Crypt,THREE_MONTHS,MB1,154.85,154.85,2021-07-02 01:12:07,0.0,7.574
Mana Crypt,ONE_YEAR,MB1,154.85,90.0,2020-11-19 01:35:13,72.06,28.09
Mana Crypt,TWO_YEARS,MB1,154.85,90.0,2020-11-19 01:35:13,72.06,31.537
Mana Crypt,ALL_TIME,MB1,154.85,90.0,2020-11-19 01:35:13,72.06,31.537
Mana Crypt,ALL_TIME,,211.82,99.99,2013-08-11 19:00:00,111.84,58.925
Mana Crypt,ONE_MONTH,EMA,156.0,155.0,2021-07-01 01:12:36,0.65,1.986
Mana Crypt,THREE_MONTHS,EMA,156.0,155.0,2021-07-01 01:12:36,0.65,6.398
Mana Crypt,ONE_YEAR,EMA,156.0,94.95,2020-12-18 01:27:00,64.3,24.958
Mana Crypt,TWO_YEARS,EMA,156.0,94.95,2020-12-18 01:27:00,64.3,39.598
Mana Crypt,ALL_TIME,EMA,156.0,57.95,2017-03-06 18:00:00,169.2,53.604
Treachery,ONE_MONTH,UDS,99.0,97.99,2021-06-16 01:14:58,1.03,0.539
Treachery,THREE_MONTHS,UDS,99.0,97.99,2021-06-16 01:14:58,1.03,7.415
Treachery,ONE_YEAR,UDS,99.0,54.21,2020-11-27 01:07:31,82.62,28.427
Treachery,TWO_YEARS,UDS,99.0,25.73,2020-04-22 01:08:47,284.76,32.878
Treachery,ALL_TIME,UDS,99.0,9.78,2014-01-03 18:00:00,912.27,23.421
Palinchron,ONE_MONTH,ULG,99.5,99.5,2021-06-22 01:15:29,0.0,1.413
Palinchron,THREE_MONTHS,ULG,99.5,99.5,2021-06-22 01:15:29,0.0,8.756
Palinchron,ONE_YEAR,ULG,99.5,34.48,2020-07-11 01:08:54,188.57,38.37
Palinchron,TWO_YEARS,ULG,99.5,26.97,2020-05-11 01:08:51,268.93,35.72
Palinchron,ALL_TIME,ULG,99.5,4.93,2012-06-10 19:00:00,1918.26,24.473
Sylvan Library,ONE_MONTH,EMA,49.7,49.0,2021-06-23 01:12:42,1.43,0.348
Sylvan Library,THREE_MONTHS,EMA,49.7,49.0,2021-06-23 01:12:42,1.43,3.555
Sylvan Library,ONE_YEAR,EMA,49.7,49.0,2021-06-23 01:12:42,1.43,5.333
Sylvan Library,TWO_YEARS,EMA,49.7,39.1,2019-10-20 01:22:38,27.11,9.691
Sylvan Library,ALL_TIME,EMA,49.7,14.0,2017-03-06 18:00:00,255.0,17.003
Sylvan Library,ALL_TIME,CM1,116.69,0.14,2012-09-25 19:00:00,83250.0,33.443
Sylvan Library,ONE_MONTH,5ED,50.0,49.82,2021-06-20 01:15:55,0.36,1.007
Sylvan Library,THREE_MONTHS,5ED,50.0,49.82,2021-06-20 01:15:55,0.36,1.775
Sylvan Library,ONE_YEAR,5ED,50.0,49.82,2021-06-20 01:15:55,0.36,3.564
Sylvan Library,TWO_YEARS,5ED,50.0,33.94,2020-03-30 01:15:50,47.32,13.396
Sylvan Library,ALL_TIME,5ED,50.0,10.08,2012-06-10 19:00:00,396.03,15.402
Sylvan Library,ONE_MONTH,4ED,50.04,50.0,2021-07-01 01:15:50,0.08,1.082
Sylvan Library,THREE_MONTHS,4ED,50.04,50.0,2021-07-01 01:15:50,0.08,1.028
Sylvan Library,ONE_YEAR,4ED,50.04,50.0,2021-07-01 01:15:50,0.08,4.39
Sylvan Library,TWO_YEARS,4ED,50.04,34.99,2019-12-04 01:14:25,43.01,10.695
Sylvan Library,ALL_TIME,4ED,50.04,10.15,2012-06-10 19:00:00,393.0,14.728
Sylvan Library,ONE_MONTH,LEG,285.99,285.99,2021-07-02 01:16:30,0.0,1.594
Sylvan Library,THREE_MONTHS,LEG,285.99,285.99,2021-07-02 01:16:30,0.0,37.23
Sylvan Library,ONE_YEAR,LEG,285.99,98.68,2020-07-18 01:12:14,189.82,108.874
Sylvan Library,TWO_YEARS,LEG,285.99,91.99,2020-03-27 02:12:06,210.89,102.874
Sylvan Library,ALL_TIME,LEG,285.99,28.49,2014-01-16 18:00:00,903.83,76.399
Sylvan Library,ONE_MONTH,CC1,44.29,44.04,2021-06-21 01:11:27,0.57,0.54
Sylvan Library,THREE_MONTHS,CC1,44.29,44.04,2021-06-21 01:11:27,0.57,1.066
Sylvan Library,ONE_YEAR,CC1,44.29,34.27,2020-12-19 01:24:01,29.24,16.956
Sylvan Library,TWO_YEARS,CC1,44.29,34.27,2020-12-19 01:24:01,29.24,16.956
Sylvan Library,ALL_TIME,CC1,44.29,34.27,2020-12-19 01:24:01,29.24,16.956
Liliana of the Veil,ONE_MONTH,UMA,96.0,93.99,2021-06-23 01:11:32,2.14,0.482
Liliana of the Veil,THREE_MONTHS,UMA,96.0,91.35,2021-05-14 01:11:00,5.09,3.047
Liliana of the Veil,ONE_YEAR,UMA,96.0,56.5,2020-12-18 01:31:03,69.91,17.191
Liliana of the Veil,TWO_YEARS,UMA,96.0,56.5,2020-12-18 01:31:03,69.91,14.097
Liliana of the Veil,ALL_TIME,UMA,96.0,56.5,2020-12-18 01:31:03,69.91,12.801
Liliana of the Veil,ONE_MONTH,UMA,96.0,93.99,2021-06-23 01:11:32,2.14,0.482
Liliana of the Veil,THREE_MONTHS,UMA,96.0,91.35,2021-05-14 01:11:00,5.09,3.047
Liliana of the Veil,ONE_YEAR,UMA,96.0,56.5,2020-12-18 01:31:03,69.91,17.191
Liliana of the Veil,TWO_YEARS,UMA,96.0,56.5,2020-12-18 01:31:03,69.91,14.097
Liliana of the Veil,ALL_TIME,UMA,96.0,56.5,2020-12-18 01:31:03,69.91,12.801
Liliana of the Veil,ONE_MONTH,ISD,89.99,89.95,2021-06-30 01:13:17,0.04,0.577
Liliana of the Veil,THREE_MONTHS,ISD,89.99,89.95,2021-06-30 01:13:17,0.04,3.018
Liliana of the Veil,ONE_YEAR,ISD,89.99,56.0,2020-12-28 01:12:17,60.7,15.293
Liliana of the Veil,TWO_YEARS,ISD,89.99,56.0,2020-12-28 01:12:17,60.7,12.644
Liliana of the Veil,ALL_TIME,ISD,89.99,17.87,2012-08-05 19:00:00,403.58,25.247
Liliana of the Veil,ONE_MONTH,ISD,89.99,89.95,2021-06-30 01:13:17,0.04,0.577
Liliana of the Veil,THREE_MONTHS,ISD,89.99,89.95,2021-06-30 01:13:17,0.04,3.018
Liliana of the Veil,ONE_YEAR,ISD,89.99,56.0,2020-12-28 01:12:17,60.7,15.293
Liliana of the Veil,TWO_YEARS,ISD,89.99,56.0,2020-12-28 01:12:17,60.7,12.644
Liliana of the Veil,ALL_TIME,ISD,89.99,17.87,2012-08-05 19:00:00,403.58,25.247
Liliana of the Veil,ONE_MONTH,MM3,104.75,89.78,2021-06-14 01:11:51,16.67,7.777
Liliana of the Veil,THREE_MONTHS,MM3,104.75,89.58,2021-06-07 01:11:28,16.93,6.192
Liliana of the Veil,ONE_YEAR,MM3,104.75,54.71,2020-12-12 01:24:19,91.46,17.901
Liliana of the Veil,TWO_YEARS,MM3,104.75,54.55,2020-04-14 01:20:23,92.03,14.382
Liliana of the Veil,ALL_TIME,MM3,104.75,54.55,2020-04-14 01:20:23,92.03,16.436
"Kozilek, Butcher of Truth",ONE_MONTH,ROE,84.98,84.98,2021-07-01 01:13:53,0.0,0.931
"Kozilek, Butcher of Truth",THREE_MONTHS,ROE,84.98,84.98,2021-07-01 01:13:53,0.0,5.749
"Kozilek, Butcher of Truth",ONE_YEAR,ROE,84.98,50.0,2020-09-07 01:07:09,69.96,17.161
"Kozilek, Butcher of Truth",TWO_YEARS,ROE,84.98,30.4,2019-12-27 01:04:09,179.54,23.882
"Kozilek, Butcher of Truth",ALL_TIME,ROE,84.98,17.97,2012-06-11 19:00:00,372.9,17.032
"Kozilek, Butcher of Truth",ONE_MONTH,MM2,80.98,80.98,2021-07-02 01:13:31,0.0,1.553
"Kozilek, Butcher of Truth",THREE_MONTHS,MM2,80.98,80.98,2021-07-02 01:13:31,0.0,5.857
"Kozilek, Butcher of Truth",ONE_YEAR,MM2,80.98,50.35,2020-07-23 01:22:23,60.83,17.245
"Kozilek, Butcher of Truth",TWO_YEARS,MM2,80.98,30.36,2020-01-28 01:20:31,166.73,23.181
"Kozilek, Butcher of Truth",ALL_TIME,MM2,80.98,19.11,2015-09-21 19:00:00,323.76,19.338
"Kozilek, Butcher of Truth",ONE_MONTH,UMA,79.99,79.99,2021-07-02 01:12:01,0.0,1.427
"Kozilek, Butcher of Truth",THREE_MONTHS,UMA,79.99,79.99,2021-07-02 01:12:01,0.0,4.891
"Kozilek, Butcher of Truth",ONE_YEAR,UMA,79.99,49.66,2020-07-22 01:29:10,61.08,17.408
"Kozilek, Butcher of Truth",TWO_YEARS,UMA,79.99,28.99,2020-01-24 01:29:07,175.92,22.766
"Kozilek, Butcher of Truth",ALL_TIME,UMA,79.99,19.99,2018-12-08 01:27:40,300.15,22.756
"Kozilek, Butcher of Truth",ONE_MONTH,UMA,79.99,79.99,2021-07-02 01:12:01,0.0,1.427
"Kozilek, Butcher of Truth",THREE_MONTHS,UMA,79.99,79.99,2021-07-02 01:12:01,0.0,4.891
"Kozilek, Butcher of Truth",ONE_YEAR,UMA,79.99,49.66,2020-07-22 01:29:10,61.08,17.408
"Kozilek, Butcher of Truth",TWO_YEARS,UMA,79.99,28.99,2020-01-24 01:29:07,175.92,22.766
"Kozilek, Butcher of Truth",ALL_TIME,UMA,79.99,19.99,2018-12-08 01:27:40,300.15,22.756
Karakas,ONE_MONTH,EMA,40.0,40.0,2021-06-09 01:11:52,0.0,0.292
Karakas,THREE_MONTHS,EMA,40.0,39.99,2021-04-10 01:12:33,0.03,0.449
Karakas,ONE_YEAR,EMA,40.0,16.28,2020-07-23 01:23:46,145.7,9.552
Karakas,TWO_YEARS,EMA,40.0,15.75,2020-04-01 01:22:46,153.97,8.226
Karakas,ALL_TIME,EMA,40.0,15.75,2020-04-01 01:22:46,153.97,17.204
Karakas,ONE_MONTH,UMA,37.86,37.86,2021-07-02 01:12:01,0.0,0.755
Karakas,THREE_MONTHS,UMA,37.86,37.86,2021-07-02 01:12:01,0.0,0.591
Karakas,ONE_YEAR,UMA,37.86,15.0,2020-07-22 01:29:09,152.4,9.617
Karakas,TWO_YEARS,UMA,37.86,13.7,2020-04-16 01:26:30,176.35,8.284
Karakas,ALL_TIME,UMA,37.86,13.7,2020-04-16 01:26:30,176.35,9.005
Karakas,ALL_TIME,,84.99,79.99,2013-08-27 19:00:00,6.25,1.216
Karakas,ALL_TIME,,84.99,79.99,2013-08-27 19:00:00,6.25,1.216
Karakas,ONE_MONTH,LEG,99.99,99.99,2021-07-02 01:16:30,0.0,1.294
Karakas,THREE_MONTHS,LEG,99.99,99.99,2021-06-06 01:15:24,0.0,1.837
Karakas,ONE_YEAR,LEG,99.99,44.99,2020-08-19 01:13:47,122.25,29.217
Karakas,TWO_YEARS,LEG,99.99,39.99,2020-03-31 01:11:34,150.04,24.33
Karakas,ALL_TIME,LEG,99.99,39.99,2020-03-31 01:11:34,150.04,37.249
Recurring Nightmare,ONE_MONTH,EXO,74.99,74.98,2021-06-27 01:15:48,0.01,1.698
Recurring Nightmare,THREE_MONTHS,EXO,74.99,74.98,2021-06-27 01:15:48,0.01,3.547
Recurring Nightmare,ONE_YEAR,EXO,74.99,21.74,2020-07-09 01:10:40,244.94,26.256
Recurring Nightmare,TWO_YEARS,EXO,74.99,16.85,2020-04-17 01:08:24,345.04,26.239
Recurring Nightmare,ALL_TIME,EXO,74.99,9.79,2012-06-10 19:00:00,665.99,16.747
Vampiric Tutor,ALL_TIME,,77.93,61.79,2013-04-30 19:00:00,26.12,3.752
Vampiric Tutor,ONE_MONTH,EMA,59.99,59.99,2021-06-29 01:12:23,0.0,1.874
Vampiric Tutor,THREE_MONTHS,EMA,59.99,59.99,2021-06-29 01:12:23,0.0,1.777
Vampiric Tutor,ONE_YEAR,EMA,59.99,59.99,2021-06-29 01:12:23,0.0,24.467
Vampiric Tutor,TWO_YEARS,EMA,59.99,59.99,2021-06-29 01:12:23,0.0,20.678
Vampiric Tutor,ALL_TIME,EMA,59.99,25.0,2016-06-11 19:00:00,139.96,26.566
Vampiric Tutor,ONE_MONTH,6ED,73.97,71.99,2021-06-21 01:15:32,2.75,0.671
Vampiric Tutor,THREE_MONTHS,6ED,73.97,71.99,2021-06-21 01:15:32,2.75,3.618
Vampiric Tutor,ONE_YEAR,6ED,73.97,71.99,2021-06-21 01:15:32,2.75,9.466
Vampiric Tutor,TWO_YEARS,6ED,73.97,60.36,2020-04-16 01:14:14,22.55,15.24
Vampiric Tutor,ALL_TIME,6ED,73.97,21.02,2012-06-12 19:00:00,251.9,22.785
Vampiric Tutor,ONE_MONTH,CMR,49.99,49.96,2021-07-01 01:11:52,0.06,0.802
Vampiric Tutor,THREE_MONTHS,CMR,49.99,49.96,2021-07-01 01:11:52,0.06,1.36
Vampiric Tutor,ONE_YEAR,CMR,49.99,45.21,2020-11-25 01:33:02,10.57,3.435
Vampiric Tutor,TWO_YEARS,CMR,49.99,45.21,2020-11-25 01:33:02,10.57,3.435
Vampiric Tutor,ALL_TIME,CMR,49.99,45.21,2020-11-25 01:33:02,10.57,3.435
Vampiric Tutor,ONE_MONTH,VIS,77.75,75.0,2021-06-16 01:15:22,3.67,1.16
Vampiric Tutor,THREE_MONTHS,VIS,77.75,75.0,2021-06-16 01:15:22,3.67,2.154
